doi,article,model,sample_size,study_type,model_type,auc,auc_ci,sens,sens_ci,spec,spec_ci,roc,roc_colour,roc_panel,exclude,from_rand_order
10.1002_jmri.70045,na,na,na,na,na,na,na,na,na,na,na,na,na,na,not prediction model study,no
10.1002_jmri.70058,31,1,111,validation,diagnostic,0.929,yes,71.4,na,94.4,na,yes,red,1,na,no
10.1002_jmri.70183,32,1,60,development,prognostic,0.62,yes,56,na,76,na,na,na,na,na,no
10.1002_jmri.70183,32,2,60,development,prognostic,0.51,yes,78,na,38,na,na,na,na,na,no
10.1002_jmri.70183,32,3,60,development,prognostic,0.54,yes,100,na,29,na,na,na,na,na,no
10.1002_jmri.70183,32,4,60,development,prognostic,0.61,yes,67,na,67,na,na,na,na,na,no
10.1002_jmri.70183,32,5,60,development,prognostic,0.65,yes,56,na,78,na,na,na,na,na,no
10.1002_jmri.70183,32,6,60,development,prognostic,0.72,yes,67,na,78,na,na,na,na,na,no
10.1002_jmri.70183,32,7,60,development,prognostic,0.54,yes,50,na,71,na,na,na,na,na,no
10.1002_jmri.70183,32,8,60,development,prognostic,0.67,yes,83,na,54,na,na,na,na,na,no
10.1002_jmri.70183,32,9,60,development,prognostic,0.51,yes,83,na,42,na,na,na,na,na,no
10.1002_jmri.70183,32,10,60,development,prognostic,0.82,yes,83,na,75,na,na,na,na,na,no
10.1002_jmri.70183,32,11,60,development,prognostic,0.7,yes,83,na,63,na,na,na,na,na,no
10.1002_jmri.70183,32,12,60,development,prognostic,0.9,yes,83,na,88,na,na,na,na,na,no
10.1002_jmri.70183,32,13,60,development,prognostic,0.63,yes,63,na,77,na,na,na,na,na,no
10.1002_jmri.70183,32,14,60,development,prognostic,0.71,yes,88,na,59,na,na,na,na,na,no
10.1002_jmri.70183,32,15,60,development,prognostic,0.61,yes,88,na,46,na,na,na,na,na,no
10.1002_jmri.70183,32,16,60,development,prognostic,0.88,yes,88,na,82,na,na,na,na,na,no
10.1002_jmri.70183,32,17,60,development,prognostic,0.79,yes,75,na,82,na,na,na,na,na,no
10.1002_jmri.70183,32,18,60,development,prognostic,0.97,yes,88,na,96,na,na,na,na,na,no
10.1002_jmri.70205,33,1,328,development,diagnostic,0.893,yes,90.7,na,56.1,na,yes,blue,a,na,no
10.1002_jmri.70205,33,2,328,development,diagnostic,0.868,yes,93.1,na,41.5,na,yes,orange,a,na,no
10.1002_jmri.70205,33,3,328,development,diagnostic,0.873,yes,89.4,na,54.9,na,yes,green,a,na,no
10.1002_jmri.70205,33,4,328,development,diagnostic,0.882,yes,90.2,na,63.4,na,yes,red,a,na,no
10.1002_jmri.70205,33,5,328,development,diagnostic,0.926,yes,93.1,na,69.5,na,yes,pruple,a,na,no
10.1002_jmri.70205,33,6,328,development,diagnostic,0.959,yes,93.5,na,79.3,na,yes,brown,a,na,no
10.1002_jmri.70205,33,7,111,validation,diagnostic,0.844,yes,91.7,na,51.9,na,yes,blue,b,na,no
10.1002_jmri.70205,33,8,111,validation,diagnostic,0.942,yes,90.5,na,70.4,na,yes,orange,b,na,no
10.1002_jmri.70205,33,9,111,validation,diagnostic,0.867,yes,91.7,na,63,na,yes,green,b,na,no
10.1002_jmri.70205,33,10,111,validation,diagnostic,0.888,yes,89.3,na,63,na,yes,red,b,na,no
10.1002_jmri.70205,33,11,111,validation,diagnostic,0.952,yes,94.1,na,77.8,na,yes,pruple,b,na,no
10.1002_jmri.70205,33,12,111,validation,diagnostic,0.963,yes,96.4,na,74.1,na,yes,brown,b,na,no
10.1002_jmri.70205,33,13,112,validation,diagnostic,0.837,yes,88.1,na,46.4,na,yes,blue,c,na,no
10.1002_jmri.70205,33,14,112,validation,diagnostic,0.92,yes,92.9,na,67.9,na,yes,orange,c,na,no
10.1002_jmri.70205,33,15,112,validation,diagnostic,0.904,yes,90.5,na,46.4,na,yes,green,c,na,no
10.1002_jmri.70205,33,16,112,validation,diagnostic,0.857,yes,90.5,na,42.9,na,yes,red,c,na,no
10.1002_jmri.70205,33,17,112,validation,diagnostic,0.946,yes,92.9,na,67.9,na,yes,pruple,c,na,no
10.1002_jmri.70205,33,18,112,validation,diagnostic,0.949,yes,94.1,na,57.1,na,yes,brown,c,na,no
10.1002_jper.70032,34,1,566,validation,diagnostic,0.593,yes,79.2,yes,39.4,yes,na,na,na,na,no
10.1002_jper.70032,34,2,566,validation,diagnostic,0.884,yes,71.5,yes,87.6,yes,na,na,na,na,no
10.1002_jper.70032,34,3,566,validation,diagnostic,0.955,yes,90,yes,87.8,yes,na,na,na,na,no
10.1002_jper.70032,34,4,566,validation,diagnostic,0.576,yes,73.7,yes,41.5,yes,na,na,na,na,no
10.1002_jper.70032,34,5,566,validation,diagnostic,0.806,yes,66.5,yes,80.3,yes,na,na,na,na,no
10.1002_jper.70032,34,6,566,validation,diagnostic,0.931,yes,84.7,yes,89.4,yes,na,na,na,na,no
10.1002_jper.70047,35,1,87,validation,prognostic,0.533,yes,na,na,na,na,cnd,na,na,na,no
10.1002_jper.70047,35,2,87,validation,prognostic,0.8321,yes,na,na,na,na,cnd,na,na,na,no
10.1002_jper.70047,35,3,87,validation,prognostic,0.7697,yes,na,na,na,na,cnd,na,na,na,no
10.1002_jper.70047,35,4,87,validation,prognostic,0.77,yes,na,na,na,na,cnd,na,na,na,no
10.1002_jper.70047,35,5,87,validation,prognostic,0.77,yes,na,na,na,na,cnd,na,na,na,no
10.1002_jper.70047,35,6,87,validation,prognostic,0.77,yes,na,na,na,na,cnd,na,na,na,no
10.1002_jpn3.70201,36,1,2813,development,diagnostic,0.661,yes,na,na,na,na,cnd,na,na,na,no
10.1002_jpn3.70201,36,2,2813,development,diagnostic,0.683,yes,na,na,na,na,cnd,na,na,na,no
10.1002_jpn3.70201,36,3,2813,development,diagnostic,0.629,yes,na,na,na,na,cnd,na,na,na,no
10.1002_lary.32149,37,1,161,development,prognostic,0.761,na,55.3,na,98,na,yes,blue,c,na,no
10.1002_lary.32149,37,2,161,development,prognostic,0.926,na,86.7,na,93.8,na,yes,blue,d,na,no
10.1002_lary.70286,38,1,1301,development,prognostic,0.962,yes,na,na,na,na,yes,blue,a,na,no
10.1002_lary.70286,38,2,1301,development,prognostic,0.75,yes,na,na,na,na,yes,blue,b,na,no
10.1002_lary.70286,38,3,1301,development,prognostic,0.814,yes,na,na,na,na,yes,blue,c,na,no
10.1002_lary.70286,38,4,1301,validation,prognostic,0.724,yes,na,na,na,na,na,na,na,na,no
10.1002_lary.70332,39,1,40,development,diagnostic,0.72,na,70,na,66,na,yes,red,a,na,no
10.1002_lary.70332,39,2,40,development,diagnostic,0.49,na,70,na,32,na,yes,blue,a,na,no
10.1002_lary.70332,39,3,40,development,diagnostic,0.75,na,70,na,66,na,yes,green,a,na,no
10.1002_lary.70332,39,4,40,development,diagnostic,0.75,na,70,na,72,na,yes,red,b,na,no
10.1002_lary.70332,39,5,40,development,diagnostic,0.49,na,70,na,26,na,yes,blue,b,na,no
10.1002_lary.70332,39,6,40,development,diagnostic,0.77,na,70,na,68,na,yes,green,b,na,no
10.1002_mds.30194,40,1,94,development,diagnostic,0.903,yes,na,na,na,na,yes,blue,a,na,no
10.1002_mds.30194,40,2,94,development,diagnostic,0.836,yes,na,na,na,na,yes,blue,b,na,no
10.1002_mds.30194,40,3,94,development,diagnostic,0.886,yes,na,na,na,na,yes,blue,c,na,no
10.1002_mds.30194,40,4,94,development,diagnostic,0.769,yes,na,na,na,na,yes,blue,d,na,no
10.1002_mds.30194,40,5,94,development,diagnostic,0.755,yes,na,na,na,na,yes,blue,e,na,no
10.1002_mds.30194,40,6,94,development,diagnostic,0.716,yes,na,na,na,na,yes,blue,f,na,no
10.1002_mds.30256,41,1,77,development,diagnostic,0.44,na,na,na,na,na,yes,yellow,1,na,no
10.1002_mds.30256,41,2,77,development,diagnostic,0.8,na,na,na,na,na,yes,red,3,na,no
10.1002_mds.30256,41,3,77,development,diagnostic,0.81,na,na,na,na,na,yes,orange,2,na,no
10.1002_mds.30256,41,4,77,development,diagnostic,0.98,na,na,na,na,na,yes,purple,4,na,no
10.1002_mds.30256,41,5,77,development,diagnostic,0.98,na,na,na,na,na,yes,black,5,na,no
10.1002_mds.70062,42,1,149,development,prognostic,0.706,yes,na,na,na,na,yes,pink,1,na,no
10.1002_mds.70062,42,2,149,development,prognostic,0.661,yes,na,na,na,na,yes,yellow,2,na,no
10.1002_mds.70062,42,3,149,development,prognostic,0.714,yes,na,na,na,na,yes,green,3,na,no
10.1002_mp.17650,43,1,381,development,diagnostic,0.9258,na,na,na,na,na,yes,red,1,na,no
10.1002_mp.17672,44,1,407,validation,prognostic,0.723,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,2,407,validation,prognostic,0.652,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,3,407,validation,prognostic,0.696,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,4,407,validation,prognostic,0.768,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,5,407,validation,prognostic,0.411,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,6,407,validation,prognostic,0.643,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,7,407,validation,prognostic,0.589,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,8,407,validation,prognostic,0.705,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,9,407,validation,prognostic,0.955,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,10,407,validation,prognostic,0.786,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,11,407,validation,prognostic,0.714,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,12,407,validation,prognostic,0.83,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,13,407,validation,prognostic,0.455,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,14,407,validation,prognostic,0.732,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,15,407,validation,prognostic,0.679,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,16,407,validation,prognostic,0.857,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,17,407,validation,prognostic,0.696,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,18,407,validation,prognostic,0.598,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,19,407,validation,prognostic,0.688,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,20,407,validation,prognostic,0.688,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,21,407,validation,prognostic,0.946,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,22,407,validation,prognostic,0.58,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,23,407,validation,prognostic,0.786,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,24,407,validation,prognostic,0.759,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,25,407,validation,prognostic,0.854,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,26,407,validation,prognostic,0.74,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,27,407,validation,prognostic,0.677,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,28,407,validation,prognostic,0.771,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,29,407,validation,prognostic,0.646,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,30,407,validation,prognostic,0.7,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,31,407,validation,prognostic,0.594,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,32,407,validation,prognostic,0.729,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,33,407,validation,prognostic,0.667,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,34,407,validation,prognostic,0.708,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,35,407,validation,prognostic,0.688,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,36,407,validation,prognostic,0.75,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,37,407,validation,prognostic,0.365,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,38,407,validation,prognostic,0.781,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,39,407,validation,prognostic,0.792,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,40,407,validation,prognostic,0.792,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,41,407,validation,prognostic,0.49,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,42,407,validation,prognostic,0.531,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,43,407,validation,prognostic,0.656,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,44,407,validation,prognostic,0.615,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,45,407,validation,prognostic,0.677,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,46,407,validation,prognostic,0.562,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,47,407,validation,prognostic,0.5594,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,48,407,validation,prognostic,0.635,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,49,407,validation,prognostic,0.771,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,50,407,validation,prognostic,0.646,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,51,407,validation,prognostic,0.635,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,52,407,validation,prognostic,0.677,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,53,407,validation,prognostic,0.646,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,54,407,validation,prognostic,0.7,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,55,407,validation,prognostic,0.771,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,56,407,validation,prognostic,0.844,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,57,407,validation,prognostic,0.75,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,58,407,validation,prognostic,0.573,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,59,407,validation,prognostic,0.635,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,60,407,validation,prognostic,0.635,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,61,407,validation,prognostic,0.83,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,62,407,validation,prognostic,0.573,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,63,407,validation,prognostic,0.448,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,64,407,validation,prognostic,0.615,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,65,407,validation,prognostic,0.613,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,66,407,validation,prognostic,0.844,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,67,407,validation,prognostic,0.5,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,68,407,validation,prognostic,0.812,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,69,407,validation,prognostic,0.229,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,70,407,validation,prognostic,0.875,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,71,407,validation,prognostic,0.677,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,72,407,validation,prognostic,0.896,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,73,407,validation,prognostic,0.678,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,74,407,validation,prognostic,0.822,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,75,407,validation,prognostic,0.689,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,76,407,validation,prognostic,0.911,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,77,407,validation,prognostic,0.224,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,78,407,validation,prognostic,0.822,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,79,407,validation,prognostic,0.722,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,80,407,validation,prognostic,0.956,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,81,407,validation,prognostic,0.72,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,82,407,validation,prognostic,0.69,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,83,407,validation,prognostic,0.658,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,84,407,validation,prognostic,0.746,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,85,407,validation,prognostic,0.47,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,86,407,validation,prognostic,0.697,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,87,407,validation,prognostic,0.665,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17672,44,88,407,validation,prognostic,0.779,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17695,na,na,na,na,na,na,na,na,na,na,na,na,na,na,not required data,no
10.1002_mp.17710,45,1,116,development,diagnostic,0.77,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17710,45,2,116,development,diagnostic,0.81,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17710,45,3,116,development,diagnostic,0.88,yes,na,na,na,na,na,na,na,na,no
10.1002_mp.17882,46,1,54,development,diagnostic,0.976,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17882,46,2,54,development,diagnostic,0.773,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17882,46,3,54,development,diagnostic,0.589,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17882,46,4,54,development,diagnostic,0.52,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17882,46,5,54,development,diagnostic,0.516,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17882,46,6,54,development,diagnostic,0.553,na,na,na,na,na,na,na,na,na,no
10.1002_mp.17882,46,7,54,development,diagnostic,0.549,na,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,1,233,development,diagnostic,0.826,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,2,101,validation,diagnostic,0.778,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,3,233,development,diagnostic,0.866,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,4,101,validation,diagnostic,0.813,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,5,233,development,diagnostic,0.891,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,6,101,validation,diagnostic,0.841,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,7,233,development,diagnostic,0.876,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,8,101,validation,diagnostic,0.812,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,9,233,development,diagnostic,0.862,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,10,101,validation,diagnostic,0.824,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,11,233,development,diagnostic,0.868,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,12,101,validation,diagnostic,0.765,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,13,233,development,diagnostic,0.887,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,14,101,validation,diagnostic,0.828,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,15,233,development,diagnostic,0.961,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,16,101,validation,diagnostic,0.928,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,17,233,development,diagnostic,0.894,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,18,101,validation,diagnostic,0.792,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,19,233,development,diagnostic,0.857,yes,na,na,na,na,cnd,na,na,na,no
10.1002_mp.17882,47,20,101,validation,diagnostic,0.748,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ohn.70040,na,na,na,na,na,na,na,na,na,na,na,na,na,na,not required data,no
10.1002_ohn.70075,48,1,1777,development,diagnostic,0.978,yes,na,na,na,na,yes,red,a,na,no
10.1002_ohn.70075,48,2,1777,development,diagnostic,0.972,yes,na,na,na,na,yes,blue,a,na,no
10.1002_ohn.70075,48,3,808,validation,diagnostic,0.965,yes,na,na,na,na,yes,red,b,na,no
10.1002_ohn.70075,48,4,808,validation,diagnostic,0.948,yes,na,na,na,na,yes,blue,b,na,no
10.1002_ohn.70075,48,5,808,validation,diagnostic,0.957,yes,na,na,na,na,yes,red,c,na,no
10.1002_ohn.70075,48,6,808,validation,diagnostic,0.872,yes,na,na,na,na,yes,blue,c,na,no
10.1002_ohn.70075,48,7,808,validation,diagnostic,0.938,yes,na,na,na,na,yes,red,d,na,no
10.1002_ohn.70075,48,8,808,validation,diagnostic,0.909,yes,na,na,na,na,yes,blue,d,na,no
10.1002_ohn.70075,48,9,808,validation,diagnostic,0.945,yes,na,na,na,na,yes,red,e,na,no
10.1002_ohn.70075,48,10,808,validation,diagnostic,0.881,yes,na,na,na,na,yes,blue,e,na,no
10.1002_smll.202409212,na,na,na,na,na,na,na,na,na,na,na,na,na,na,not prediction model study,no
10.1002_ueg2.70004,49,1,92,development,diagnostic,0.832,yes,na,na,na,na,na,na,na,na,no
10.1002_ueg2.70004,49,2,92,development,diagnostic,0.738,yes,na,na,na,na,na,na,na,na,no
10.1002_ueg2.70004,49,3,92,development,diagnostic,0.762,yes,na,na,na,na,na,na,na,na,no
10.1002_wjs.12586,50,1,100,development,diagnostic,0.925,yes,85.7,na,90,na,na,na,na,na,no
10.1002_wjs.12586,50,2,100,development,diagnostic,0.937,yes,92.6,na,90,na,na,na,na,na,no
10.1002_wjs.70062,51,1,414,development,diagnostic,0.902,yes,83.1,na,71.4,na,yes,black,1,na,no
10.1002_wjs.70071,52,1,836,development,prognostic,0.65,yes,na,na,na,na,yes,red,1,na,no
10.1002_wjs.70071,52,2,836,development,prognostic,0.74,yes,na,na,na,na,yes,blue,2,na,no
10.1002_wjs.70071,52,3,836,development,prognostic,0.76,yes,na,na,na,na,yes,green,3,na,no
10.1002_wjs.70071,52,4,836,development,prognostic,0.79,yes,na,na,na,na,yes,pruple,4,na,no
10.1002_wjs.70071,52,5,836,development,prognostic,0.83,yes,na,na,na,na,yes,orange,5,na,no
10.1007_s00062-025-01593-6,53,1,41,development,diagnostic,0.933,yes,na,na,na,na,na,na,na,na,no
10.1007_s00062-025-01593-6,53,2,41,development,diagnostic,0.897,yes,na,na,na,na,na,na,na,na,no
10.1007_s00068-025-02793-y,54,1,na,development,diagnostic,0.9901,yes,na,na,na,na,yes,blue,1,na,no
10.1007_s00068-025-02793-y,54,2,1819,development,diagnostic,0.9792,outside,0.9494,yes,0.9544,yes,yes,yellow,1,na,no
10.1007_s00068-025-02793-y,54,3,1134,development,diagnostic,0.9776,yes,0.9135,yes,0.9248,yes,yes,green,1,na,no
10.1007_s00068-025-02793-y,54,4,756,development,diagnostic,0.9743,yes,0.9155,yes,0.9229,yes,yes,red,1,na,no
10.1007_s00068-025-02793-y,54,5,3781,development,diagnostic,0.9911,yes,0.9354,yes,0.9372,yes,yes,pink,1,na,no
10.1007_s00127-025-02857-9,55,1,2071,development,diagnostic,0.636,na,na,na,na,na,na,na,na,na,no
10.1007_s00127-025-02857-9,55,2,2071,development,diagnostic,0.666,na,na,na,na,na,na,na,na,na,no
10.1007_s00127-025-02857-9,55,3,2071,development,diagnostic,0.631,na,na,na,na,na,na,na,na,na,no
10.1007_s00127-025-02857-9,55,4,2071,development,diagnostic,0.616,na,na,na,na,na,na,na,na,na,no
10.1007_s00127-025-02857-9,55,5,2071,development,diagnostic,0.669,na,na,na,na,na,na,na,na,na,no
10.1007_s00127-025-02857-9,55,6,2071,development,diagnostic,0.638,na,na,na,na,na,na,na,na,na,no
10.1007_s00127-025-02857-9,55,7,2071,development,diagnostic,0.635,na,na,na,na,na,na,na,na,na,no
10.1007_s00127-025-02857-9,55,8,2071,development,diagnostic,0.642,na,na,na,na,na,yes,blue,1,na,no
